author_id,last_name,first_name,middle_name,gender,total_pubs,total_cites,avg_cites,med_coauthors,n_unique_coauthors,hindex,rank_total_pubs,rank_total_cites,rank_avg_cites,rank_hindex
HartungC,Hartung,Christoph,,M,1,32,32.0,2.0,2,1,34037,14032,8876,29311
HartungS,Hartung,Sepp,,,1,3,3.0,6.0,6,1,34037,37202,35425,29311
HartzelD,Hartzel,Dustin,N,M,1,95,95.0,14.0,14,1,34037,6130,2587,29311
HartzlerA,Hartzler,Andrea,,F,1,7,7.0,2.0,2,1,34037,29401,25985,29311
HasegawaI,Hasegawa,Isamu,,M,1,1,1.0,1.0,1,1,34037,43449,42956,29311
HarunaT,Haruna,Taichi,,M,1,8,8.0,1.0,1,1,34037,27990,24309,29311
AsanoT,Asano,Tetsuo,,M,1,13,13.0,6.0,6,1,34037,22873,18364,29311
HarveyD,Harvey,David,,M,2,38,19.0,2.0,4,1,12987,12379,14056,29311
HarveyF,Harvey,Felix,G,M,1,50,50.0,3.0,3,1,34037,10299,5565,29311
HarveyJ,Harvey,John,,,1,4,4.0,3.0,3,1,34037,34782,32470,29311
HarveyP,Harvey,Paul,,,1,2,2.0,15.0,15,1,34037,39976,38851,29311
HarveyR,Harvey,Roland,,M,1,23,23.0,1.0,1,1,34037,17157,12053,29311
HarutyunyanA,Harutyunyan,Ashot,,M,1,6,6.0,5.0,5,1,34037,30972,27859,29311
HasegawaJohnsonM,HasegawaJohnson,Mark,,,3,266,88.667,3.0,8,1,7070,2222,2835,29311
HasegawaK,Hasegawa,Keisuke,,M,1,3,3.0,3.0,3,1,34037,37202,35425,29311
AsaiR,Asai,Ryo,,,1,4,4.0,1.0,1,1,34037,34782,32470,29311
HashmiS,Hashmi,S,M,,3,11,3.667,4.0,10,1,7070,24559,33654,29311
AsadiE,Asadi,Ehsan,,M,1,91,91.0,4.0,4,1,34037,6363,2738,29311
HasicD,Hasic,Damir,,M,1,7,7.0,1.0,1,1,34037,29401,25985,29311
HasicicM,Hasicic,Mehrija,,female,1,9,9.0,2.0,2,1,34037,26741,22786,29311
HasijaT,Hasija,Tanuj,,M,1,2,2.0,2.0,2,1,34037,39976,38851,29311
HasimH,Hasim,Haslifah,M,male,1,3,3.0,2.0,2,1,34037,37202,35425,29311
HashmiM,Hashmi,Mohammad,Farukh,M,1,18,18.0,3.0,3,1,34037,19568,14716,29311
AsadaM,Asada,Minoru,,M,2,1,0.5,4.0,5,1,12987,43449,45219,29311
HaskinsG,Haskins,Grant,,M,1,225,225.0,2.0,2,1,34037,2619,807,29311
HaskovecJ,Haskovec,Jan,,,1,3,3.0,3.0,3,1,34037,37202,35425,29311
HaslegraveJ,Haslegrave,John,,,3,6,2.0,2.0,4,1,7070,30972,38851,29311
HaslumP,Haslum,Patrik,,M,1,8,8.0,0.0,0,1,34037,27990,24309,29311
HasnatM,Hasnat,Md,Abul,,1,27,27.0,2.0,2,1,34037,15645,10479,29311
HassanF,Hassan,Fahad,Ul,M,1,49,49.0,7.0,7,1,34037,10443,5681,29311
HaskellW,Haskell,William,B,M,1,12,12.0,2.0,2,1,34037,23664,19273,29311
HartoghP,Hartogh,Paul,,,1,18,18.0,37.0,37,1,34037,19568,14716,29311
HashimotoY,Hashimoto,Yuji,,,1,10,10.0,4.0,4,1,34037,25580,21436,29311
HashimotoA,Hashimoto,Atsushi,,M,1,2,2.0,4.0,4,1,34037,39976,38851,29311
HasegawaY,Hasegawa,Yuu,,,2,9,4.5,1.5,3,1,12987,26741,31140,29311
HaselbockA,Haselbock,Alois,,M,1,8,8.0,5.0,5,1,34037,27990,24309,29311
HasenjagerM,Hasenjager,Martina,,F,1,2,2.0,2.0,2,1,34037,39976,38851,29311
AsaiK,Asai,Kenichi,,M,2,3,1.5,1.5,3,1,12987,37202,40655,29311
HasfuraA,Hasfura,Andres,,M,1,13,13.0,8.0,8,1,34037,22873,18364,29311
HashamK,Hasham,Khawar,,M,1,7,7.0,2.0,2,1,34037,29401,25985,29311
HashimotoT,Hashimoto,Tatsunori,,,2,4,2.0,4.0,8,1,12987,34782,38851,29311
AsaiA,Asai,Akira,,M,1,5,5.0,2.0,2,1,34037,32716,30018,29311
HashemiV,Hashemi,Vahid,Haji,M,1,5,5.0,2.0,2,1,34037,32716,30018,29311
HashemianA,Hashemian,Ali,,,3,4,1.333,3.0,4,1,7070,34782,40877,29311
HashemifarZ,Hashemifar,Zakieh,S,,1,9,9.0,3.0,3,1,34037,26741,22786,29311
HashiguchiA,Hashiguchi,Ayumi,,F,1,1,1.0,4.0,4,1,34037,43449,42956,29311
AsadullahS,Asadullah,Syed,,,1,6,6.0,2.0,2,1,34037,30972,27859,29311
HashimA,Hashim,AishaHassan,Abdalla,,1,1,1.0,3.0,3,1,34037,43449,42956,29311
HashemiR,Hashemi,Ramin,,M,2,7,3.5,4.0,6,1,12987,29401,33858,29311
HammainenH,Hammainen,Heikki,,M,1,7,7.0,5.0,5,1,34037,29401,25985,29311
HartnettG,Hartnett,Gavin,,F,1,15,15.0,2.0,2,1,34037,21432,16738,29311
HartmannS,Hartmann,Sven,,,2,3,1.5,9.5,19,1,12987,37202,40655,29311
HarmanyZ,Harmany,Zachary,T,M,1,36,36.0,5.0,5,1,34037,12888,7775,29311
HarleR,Harle,Robert,,M,1,10,10.0,1.0,1,1,34037,25580,21436,29311
AscherU,Ascher,Uri,M,,1,42,42.0,1.0,1,1,34037,11569,6645,29311
HarjuA,Harju,Ari,,,1,2,2.0,1.0,1,1,34037,39976,38851,29311
HarjesK,Harjes,Kristine,,M,2,3,1.5,1.0,1,1,12987,37202,40655,29311
HarizanovS,Harizanov,Stanislav,,M,1,25,25.0,4.0,4,1,34037,16381,11234,29311
AschieriF,Aschieri,Federico,,M,7,15,2.143,0.0,4,1,1671,21432,37349,29311
AschingerM,Aschinger,Markus,,M,1,2,2.0,2.0,2,1,34037,39976,38851,29311
HarischandraP,Harischandra,P,A,,1,6,6.0,7.0,7,1,34037,30972,27859,29311
HaririS,Hariri,Sahand,,M,1,73,73.0,2.0,2,1,34037,7633,3595,29311
HaririB,Hariri,Babak,Bagheri,M,1,19,19.0,5.0,5,1,34037,18989,14056,29311
AschwandenG,Aschwanden,Gideon,D,F,1,6,6.0,9.0,9,1,34037,30972,27859,29311
HaringC,Haring,Christian,,M,1,60,60.0,5.0,5,1,34037,8986,4561,29311
HaridisA,Haridis,Alexandros,,M,2,1,0.5,0.5,1,1,12987,43449,45219,29311
HaridiS,Haridi,Seif,,,1,31,31.0,2.0,2,1,34037,14345,9190,29311
AschwandenP,Aschwanden,Pascal,,M,1,2,2.0,4.0,4,1,34037,39976,38851,29311
HariK,Hari,K,V,,1,5,5.0,1.0,1,1,34037,32716,30018,29311
HardingN,Harding,Nathan,,M,1,281,281.0,4.0,4,1,34037,2089,602,29311
HardjawanaW,Hardjawana,Wibowo,,,1,24,24.0,4.0,4,1,34037,16744,11620,29311
AsfawD,Asfaw,Daniel,S,M,1,199,199.0,6.0,6,1,34037,2981,941,29311
AsenieroB,Aseniero,Bon,Adriel,,1,3,3.0,6.0,6,1,34037,37202,35425,29311
HareJ,Hare,James,Z,M,2,8,4.0,3.0,6,1,12987,27990,32470,29311
HareK,Hare,Kevin,G,M,1,3,3.0,2.0,2,1,34037,37202,35425,29311
HarmelingS,Harmeling,Stefan,,M,1,4,4.0,8.0,8,1,34037,34782,32470,29311
HareW,Hare,Warren,,F,1,34,34.0,2.0,2,1,34037,13475,8329,29311
HareendranathanA,Hareendranathan,Abhilash,,M,2,2,1.0,5.0,10,1,12987,39976,42956,29311
HarelD,Harel,David,,M,1,23,23.0,2.0,2,1,34037,17157,12053,29311
HarelM,Harel,Maayan,,F,1,52,52.0,4.0,4,1,34037,9990,5328,29311
HarerJ,Harer,John,,,1,5,5.0,2.0,2,1,34037,32716,30018,29311
HarfordS,Harford,Samuel,,M,1,299,299.0,3.0,3,1,34037,1914,527,29311
HariA,Hari,Adiseshu,,M,1,6,6.0,2.0,2,1,34037,30972,27859,29311
HaredashtF,Haredasht,Fateme,Nateghi,F,1,3,3.0,2.0,2,1,34037,37202,35425,29311
HarmsP,Harms,Philipp,,M,1,3,3.0,3.0,3,1,34037,37202,35425,29311
HarneforsL,Harnefors,Lennart,,M,1,1,1.0,3.0,3,1,34037,43449,42956,29311
HarperF,Harper,F,Maxwell,,1,4,4.0,2.0,2,1,34037,34782,32470,29311
HartarskyI,Hartarsky,Ivailo,,M,1,1,1.0,1.0,1,1,34037,43449,42956,29311
HartebrodtA,Hartebrodt,Anne,,,1,3,3.0,24.0,24,1,34037,37202,35425,29311
AscensoJ,Ascenso,Joao,,,1,8,8.0,3.0,3,1,34037,27990,24309,29311
HartensteinH,Hartenstein,Hannes,,M,1,1,1.0,3.0,3,1,34037,43449,42956,29311
HarthN,Harth,Natascha,,F,1,1,1.0,3.0,3,1,34037,43449,42956,29311
HartigB,Hartig,Benjamin,,M,1,3,3.0,13.0,13,1,34037,37202,35425,29311
HartJ,Hart,Justin,,F,1,5,5.0,3.0,3,1,34037,32716,30018,29311
HartigF,Hartig,Florian,,M,1,55,55.0,4.0,4,1,34037,9574,4998,29311
HartleyR,Hartley,Richard,,M,1,8,8.0,2.0,2,1,34037,27990,24309,29311
HartmanD,Hartman,David,,M,1,3,3.0,1.0,1,1,34037,37202,35425,29311
HartmannC,Hartmann,Carsten,,M,1,5,5.0,3.0,3,1,34037,32716,30018,29311
HartmannD,Hartmann,David,,M,1,1,1.0,12.0,12,1,34037,43449,42956,29311
HartmannF,Hartmann,F,,,1,10,10.0,4.0,4,1,34037,25580,21436,29311
AscasibarY,Ascasibar,Yago,,,1,15,15.0,0.0,0,1,34037,21432,16738,29311
HartigH,Hartig,Hermann,,M,1,2,2.0,8.0,8,1,34037,39976,38851,29311
AsavoaeI,Asavoae,Irina,Mriuca,F,1,3,3.0,4.0,4,1,34037,37202,35425,29311
HarshM,Harsh,Moshir,,male,1,6,6.0,3.0,3,1,34037,30972,27859,29311
AschenbrandtG,Aschenbrandt,Georg,,M,1,4,4.0,17.0,17,1,34037,34782,32470,29311
HarrasK,Harras,Khaled,A,M,1,33,33.0,2.0,2,1,34037,13744,8587,29311
HarreM,Harre,Michael,,M,1,9,9.0,5.0,5,1,34037,26741,22786,29311
HarrellS,Harrell,Stephen,Lien,M,1,13,13.0,5.0,5,1,34037,22873,18364,29311
HarringtonK,Harrington,Kyle,I,,1,2,2.0,13.0,13,1,34037,39976,38851,29311
HarringtonT,Harrington,Tyler,J,F,1,73,73.0,6.0,6,1,34037,7633,3595,29311
AscherD,Ascher,David,,M,1,37,37.0,20.0,20,1,34037,12626,7558,29311
HarryI,Harry,Ian,,,1,60,60.0,3.0,3,1,34037,8986,4561,29311
HarrisLoveM,HarrisLove,Michelle,,F,1,43,43.0,8.0,8,1,34037,11393,6496,29311
HarrisY,Harris,Yoav,,,1,14,14.0,8.0,8,1,34037,22137,17504,29311
HarrisonG,Harrison,Gavin,,F,1,2,2.0,2.0,2,1,34037,39976,38851,29311
HarrisonJ,Harrison,James,H,M,1,66,66.0,4.0,4,1,34037,8331,4100,29311
HarrisonM,Harrison,M,T,,2,4,2.0,3.5,7,1,12987,34782,38851,29311
AschenbruckT,Aschenbruck,Tim,,,1,8,8.0,2.0,2,1,34037,27990,24309,29311
HarrisonW,Harrison,Willie,K,M,2,26,13.0,3.0,6,1,12987,15992,18364,29311
HarrisW,Harris,William,,M,2,1,0.5,2.0,2,1,12987,43449,45219,29311
HassanN,Hassan,Naeemul,,male,1,22,22.0,3.0,3,1,34037,17586,12511,29311
AsinowskiA,Asinowski,Andrei,,M,1,3,3.0,1.0,1,1,34037,37202,35425,29311
AskK,Ask,Katrina,,M,1,3,3.0,4.0,4,1,34037,37202,35425,29311
HagensiekerR,Hagensieker,Ron,,,1,11,11.0,4.0,4,1,34037,24559,20268,29311
HagenA,Hagen,Alex,,,1,18,18.0,37.0,37,1,34037,19568,14716,29311
AtanasovN,Atanasov,Nikolay,,M,1,1,1.0,3.0,3,1,34037,43449,42956,29311
HagemannP,Hagemann,Paul,,,1,5,5.0,1.0,1,1,34037,32716,30018,29311
HageleM,Hagele,Miriam,,F,1,58,58.0,7.0,7,1,34037,9208,4730,29311
HagaZ,Haga,Zachary,,M,1,4,4.0,6.0,6,1,34037,34782,32470,29311
HagaR,Haga,Rachel,,M,1,2,2.0,1.0,1,1,34037,39976,38851,29311
AtanasovaP,Atanasova,Pepa,,,1,17,17.0,7.0,7,1,34037,20185,15413,29311
AtanganaA,Atangana,Abdon,,M,1,109,109.0,1.0,1,1,34037,5364,2152,29311
HafnerV,Hafner,Verena,Vanessa,F,1,11,11.0,5.0,5,1,34037,24559,20268,29311
HafnerD,Hafner,David,,M,1,27,27.0,1.0,1,1,34037,15645,10479,29311
HafizR,Hafiz,Rehan,,F,2,1,0.5,3.0,4,1,12987,43449,45219,29311
HafizA,Hafiz,Abdul,Mueed,M,1,86,86.0,1.0,1,1,34037,6655,2943,29311
AtapattuS,Atapattu,Saman,,M,1,32,32.0,3.0,3,1,34037,14032,8876,29311
HaeuslerE,Haeusler,Edward,Hermann,M,3,1,0.333,0.0,2,1,7070,43449,45409,29311
HaesaertS,Haesaert,Sofie,,F,1,10,10.0,2.0,2,1,34037,25580,21436,29311
HaerriJ,Haerri,Jerome,,F,1,13,13.0,4.0,4,1,34037,22873,18364,29311
HadizadehM,Hadizadeh,Mostafa,,M,1,9,9.0,2.0,2,1,34037,26741,22786,29311
AtasuK,Atasu,Kubilay,,M,1,13,13.0,7.0,7,1,34037,22873,18364,29311
HadjesfandiariA,Hadjesfandiari,Ali,Reza,,1,2,2.0,3.0,3,1,34037,39976,38851,29311
HadjiliadisO,Hadjiliadis,Olympia,,,1,8,8.0,3.0,3,1,34037,27990,24309,29311
HadleyB,Hadley,B,M,,1,9,9.0,4.0,4,1,34037,26741,22786,29311
HadleyL,Hadley,Lucinda,,F,1,1,1.0,1.0,1,1,34037,43449,42956,29311
HagerW,Hager,William,W,M,1,2,2.0,1.0,1,1,34037,39976,38851,29311
HadzialicM,Hadzialic,Mesud,,M,1,36,36.0,3.0,3,1,34037,12888,7775,29311
HaefeliS,Haefeli,Simon,,M,1,146,146.0,9.0,9,1,34037,4046,1422,29311
AtashpendarA,Atashpendar,Arash,,M,1,2,2.0,2.0,2,1,34037,39976,38851,29311
HaehneH,Haehne,Hauke,,M,1,17,17.0,3.0,3,1,34037,20185,15413,29311
HaehnelP,Haehnel,Philipp,,M,1,23,23.0,3.0,3,1,34037,17157,12053,29311
HaenC,Haen,Christophe,,M,1,1,1.0,3.0,3,1,34037,43449,42956,29311
HaenleM,Haenle,Mark,M,,1,1,1.0,8.0,8,1,34037,43449,42956,29311
HaeberleinM,Haeberlein,Max,,,1,4,4.0,2.0,2,1,34037,34782,32470,29311
HadizadehH,Hadizadeh,Hadi,,,1,3,3.0,1.0,1,1,34037,37202,35425,29311
HagerlingR,Hagerling,Rene,,,1,3,3.0,4.0,4,1,34037,37202,35425,29311
HaggertyC,Haggerty,Christopher,M,M,1,95,95.0,14.0,14,1,34037,6130,2587,29311
HailuS,Hailu,Sofonias,,,1,35,35.0,6.0,6,1,34037,13178,8043,29311
HailesS,Hailes,Stephen,,M,1,1,1.0,2.0,2,1,34037,43449,42956,29311
HaileM,Haile,Mulugeta,,,2,12,6.0,2.5,5,1,12987,23664,27859,29311
HaikingsC,Haikings,Christopher,,M,1,3,3.0,13.0,13,1,34037,37202,35425,29311
HaikinM,Haikin,Marina,,M,1,8,8.0,2.0,2,1,34037,27990,24309,29311
HaighP,Haigh,Paul,Anthony,,1,48,48.0,12.0,12,1,34037,10596,5814,29311
HaidryR,Haidry,Rehan,,F,1,12,12.0,8.0,8,1,34037,23664,19273,29311
HaiderM,Haider,Masoom,A,M,1,89,89.0,3.0,3,1,34037,6486,2821,29311
HaiderH,Haider,Haider,Tarish,M,1,37,37.0,2.0,2,1,34037,12626,7558,29311
HaiJ,Hai,Jiang,,M,1,1,1.0,6.0,6,1,34037,43449,42956,29311
HahneJ,Hahne,Jens,,,1,17,17.0,3.0,3,1,34037,20185,15413,29311
HahnW,Hahn,William,,M,1,4,4.0,3.0,3,1,34037,34782,32470,29311
HahnU,Hahn,Ulrike,,F,1,4,4.0,15.0,15,1,34037,34782,32470,29311
AsturiasA,Asturias,Alexander,,M,1,14,14.0,8.0,8,1,34037,22137,17504,29311
HahnR,Hahn,Robson,,M,1,5,5.0,6.0,6,1,34037,32716,30018,29311
HahnE,Hahn,Ernst,Moritz,M,1,4,4.0,2.0,2,1,34037,34782,32470,29311
AtalayV,Atalay,Volkan,,M,1,22,22.0,1.0,1,1,34037,17586,12511,29311
HaghM,Hagh,Mehrdad,Tarafdar,M,1,56,56.0,3.0,3,1,34037,9447,4893,29311
HaghifamM,Haghifam,Mahdi,,M,1,16,16.0,4.0,4,1,34037,20799,16052,29311
HaghighatB,Haghighat,Babak,,M,1,2,2.0,3.0,3,1,34037,39976,38851,29311
HaghighatkhahA,Haghighatkhah,Alireza,,M,1,21,21.0,3.0,3,1,34037,18013,12988,29311
HaghighiK,Haghighi,Kasra,,M,1,9,9.0,2.0,2,1,34037,26741,22786,29311
HagiharaS,Hagihara,Shigeki,,M,1,6,6.0,2.0,2,1,34037,30972,27859,29311
HaggeT,Hagge,Tobias,,M,1,14,14.0,3.0,3,1,34037,22137,17504,29311
AtanO,Atan,Onur,,,1,186,186.0,3.0,3,1,34037,3172,1020,29311
AtallahR,Atallah,Ribal,,,1,6,6.0,3.0,3,1,34037,30972,27859,29311
AtallahL,Atallah,Leila,Najjar,F,1,1,1.0,4.0,4,1,34037,43449,42956,29311
HagmeyerN,Hagmeyer,Nora,,,1,6,6.0,5.0,5,1,34037,30972,27859,29311
HagstromT,Hagstrom,Thomas,,M,1,10,10.0,3.0,3,1,34037,25580,21436,29311
HagueM,Hague,Matthew,,M,1,5,5.0,1.0,1,1,34037,32716,30018,29311
HahnA,Hahn,Adam,,,1,22,22.0,2.0,2,1,34037,17586,12511,29311
HagiwaraM,Hagiwara,Manabu,,M,1,34,34.0,3.0,3,1,34037,13475,8329,29311
HadijiF,Hadiji,Fabian,,M,1,17,17.0,16.0,16,1,34037,20185,15413,29311
HadidiR,Hadidi,Ramyad,,,1,8,8.0,7.0,6,1,34037,27990,24309,29311
HadidiK,Hadidi,Khayrollah,,,1,10,10.0,3.0,3,1,34037,25580,21436,29311
HabermannK,Habermann,Karen,,F,1,1,1.0,1.0,1,1,34037,43449,42956,29311
HaberR,Haber,R,,,1,5,5.0,4.0,4,1,34037,32716,30018,29311
HaberA,Haber,Arne,,,2,29,14.5,1.5,3,1,12987,14983,17090,29311
HabakK,Habak,Karim,,M,1,33,33.0,2.0,2,1,34037,13744,8587,29311
HabaebiM,Habaebi,Mohamed,Hadi,M,1,1,1.0,3.0,3,1,34037,43449,42956,29311
HabachiO,Habachi,Oussama,,M,1,13,13.0,2.0,2,1,34037,22873,18364,29311
AthreyaA,Athreya,Avanti,,F,1,26,26.0,8.0,8,1,34037,15992,10836,29311
HaasZ,Haas,Zygmunt,J,M,1,51,51.0,2.0,2,1,34037,10139,5442,29311
AtiaY,Atia,Yosi,,,1,2,2.0,1.0,1,1,34037,39976,38851,29311
HaasT,Haas,Thomas,,M,1,1,1.0,4.0,4,1,34037,43449,42956,29311
HaasHegerM,HaasHeger,Maximilian,,M,1,1,1.0,1.0,1,1,34037,43449,42956,29311
AtienzaN,Atienza,N,,,1,18,18.0,2.0,2,1,34037,19568,14716,29311
HaarmannJ,Haarmann,Jason,,M,1,12,12.0,3.0,3,1,34037,23664,19273,29311
AtiqM,Atiq,Mahin,K,F,1,12,12.0,3.0,3,1,34037,23664,19273,29311
HaarS,Haar,Stefan,,M,2,14,7.0,4.0,7,1,12987,22137,25985,29311
AtitallahI,Atitallah,Ismail,Ben,M,1,7,7.0,2.0,2,1,34037,29401,25985,29311
HaagV,Haag,Viktor,,M,1,11,11.0,4.0,4,1,34037,24559,20268,29311
GylterudH,Gylterud,Hakon,Robbestad,M,2,2,1.0,1.0,2,1,12987,39976,42956,29311
GyongyI,Gyongy,Istvan,,M,1,12,12.0,5.0,5,1,34037,23664,19273,29311
GyongyM,Gyongy,Miklos,,M,1,27,27.0,4.0,4,1,34037,15645,10479,29311
GyorgyA,Gyorgy,Andras,,M,1,30,30.0,1.0,1,1,34037,14657,9502,29311
GyorgyiP,Gyorgyi,Peter,,M,1,7,7.0,1.0,1,1,34037,29401,25985,29311
AtkinsonT,Atkinson,Timothy,,M,1,1,1.0,2.0,2,1,34037,43449,42956,29311
AtheyT,Athey,Thomas,L,M,1,2,2.0,5.0,5,1,34037,39976,38851,29311
AtkinsonS,Atkinson,Steven,,M,1,23,23.0,1.0,1,1,34037,17157,12053,29311
GysiD,Gysi,Deisy,Morselli,F,1,104,104.0,10.0,10,1,34037,5637,2307,29311
GyssensM,Gyssens,Marc,,,1,8,8.0,5.0,5,1,34037,27990,24309,29311
HaackC,Haack,C,,,1,16,16.0,3.0,3,1,34037,20799,16052,29311
AtkinsonC,Atkinson,Colin,,M,1,16,16.0,3.0,3,1,34037,20799,16052,29311
HaackF,Haack,Fiete,,M,1,1,1.0,2.0,2,1,34037,43449,42956,29311
AtkinsR,Atkins,Richard,,M,1,2,2.0,5.0,5,1,34037,39976,38851,29311
GyoriE,Gyori,Ervin,,F,3,1,0.333,1.0,4,1,7070,43449,45409,29311
HabernalI,Habernal,Ivan,,,1,65,65.0,1.0,1,1,34037,8421,4175,29311
AthanassoulisM,Athanassoulis,Manos,,male,1,5,5.0,3.0,3,1,34037,32716,30018,29311
HabertM,Habert,MarieOdile,,,1,2,2.0,11.0,11,1,34037,39976,38851,29311
HadaeghiF,Hadaeghi,Fatemeh,,F,1,8,8.0,1.0,1,1,34037,27990,24309,29311
AthanasiadouS,Athanasiadou,Sophia,,M,1,7,7.0,3.0,3,1,34037,29401,25985,29311
HaddadA,Haddad,Axel,,,2,6,3.0,2.0,4,1,12987,30972,35425,29311
HaddadD,Haddad,D,B,,2,12,6.0,2.5,5,1,12987,23664,27859,29311
HaddadF,Haddad,Francois,,M,1,8,8.0,19.0,19,1,34037,27990,24309,29311
HaddadM,Haddad,Mohamed,Yacine,M,3,14,4.667,2.0,5,1,7070,22137,30980,29311
HadadanS,Hadadan,Saeed,,M,1,2,2.0,2.0,2,1,34037,39976,38851,29311
AthanasiadisI,Athanasiadis,Ioannis,N,M,1,43,43.0,1.0,1,1,34037,11393,6496,29311
HaddadiM,Haddadi,Mahdie,,female,1,2,2.0,2.0,2,1,34037,39976,38851,29311
HaddarH,Haddar,H,,,1,1,1.0,1.0,1,1,34037,43449,42956,29311
HaddoucheM,Haddouche,Maxime,,F,1,3,3.0,3.0,3,1,34037,37202,35425,29311
HadfieldH,Hadfield,Hugo,,,1,3,3.0,2.0,2,1,34037,37202,35425,29311
HadfieldS,Hadfield,Simon,,M,1,12,12.0,3.0,3,1,34037,23664,19273,29311
HadiasharS,Hadiashar,Shima,Bab,F,1,6,6.0,2.0,2,1,34037,30972,27859,29311
HaddadY,Haddad,Yoram,,M,1,7,7.0,2.0,2,1,34037,29401,25985,29311
AstrakhantsevaI,Astrakhantseva,Irina,Aleksandrovna,F,2,1,0.5,1.5,3,1,12987,43449,45219,29311
HadadY,Hadad,Yaron,,M,1,14,14.0,8.0,8,1,34037,22137,17504,29311
HackelT,Hackel,Timo,,,2,6,3.0,3.5,7,1,12987,30972,35425,29311
HabetlerT,Habetler,Thomas,G,M,1,185,185.0,3.0,2,1,34037,3189,1024,29311
HabibI,Habib,I,,,1,14,14.0,8.0,8,1,34037,22137,17504,29311
HabibiM,Habibi,Mohammad,Hassan,M,1,2,2.0,3.0,3,1,34037,39976,38851,29311
HabigerG,Habiger,Gerhard,,M,1,11,11.0,5.0,5,1,34037,24559,20268,29311
HabrardA,Habrard,Amaury,,M,1,23,23.0,1.0,1,1,34037,17157,12053,29311
HachF,Hach,Faraz,,M,1,38,38.0,5.0,5,1,34037,12379,7347,29311
HacklT,Hackl,Thomas,,M,1,2,2.0,5.0,5,1,34037,39976,38851,29311
HachemE,Hachem,E,,,2,37,18.5,3.5,6,1,12987,12626,14369,29311
HachichaM,Hachicha,Marouane,,F,1,15,15.0,1.0,1,1,34037,21432,16738,29311
HachiumaR,Hachiuma,Ryo,,,2,37,18.5,19.5,39,1,12987,12626,14369,29311
HachiyaH,Hachiya,Hirotaka,,male,1,17,17.0,2.0,2,1,34037,20185,15413,29311
HacidK,Hacid,Kahina,,F,1,2,2.0,3.0,3,1,34037,39976,38851,29311
HacihabibogluH,Hacihabiboglu,Huseyin,,M,1,21,21.0,3.0,3,1,34037,18013,12988,29311
AthanassiadouM,Athanassiadou,Maria,,F,1,107,107.0,19.0,19,1,34037,5453,2195,29311
HachemF,Hachem,Fatima,,F,2,15,7.5,4.5,8,1,12987,21432,25077,29311
HaimE,Haim,Eli,,,1,2,2.0,2.0,2,1,34037,39976,38851,29311
HaimanZ,Haiman,Zoltan,,M,1,57,57.0,3.0,3,1,34037,9327,4805,29311
HaimesR,Haimes,Robert,,M,1,16,16.0,7.0,7,1,34037,20799,16052,29311
AsprionN,Asprion,Norbert,,M,1,16,16.0,4.0,4,1,34037,20799,16052,29311
HamariJ,Hamari,Juho,,,1,37,37.0,2.0,2,1,34037,12626,7558,29311
AssabumrungratR,Assabumrungrat,Rawin,,,1,8,8.0,10.0,10,1,34037,27990,24309,29311
HamannT,Hamann,Tim,,,1,1,1.0,6.0,6,1,34037,43449,42956,29311
HamannM,Hamann,Moritz,Franz,M,1,5,5.0,3.0,3,1,34037,32716,30018,29311
HamannH,Hamann,Heiko,,M,2,5,2.5,1.0,2,1,12987,32716,37039,29311
AssadiZ,Assadi,Ziba,,,1,1,1.0,1.0,1,1,34037,43449,42956,29311
HamanaM,Hamana,Makoto,,M,2,7,3.5,0.0,0,1,12987,29401,33858,29311
HamaguchiT,Hamaguchi,Takuo,,,1,5,5.0,3.0,3,1,34037,32716,30018,29311
HamagamiK,Hamagami,K,,,1,5,5.0,4.0,4,1,34037,32716,30018,29311
HamadiY,Hamadi,Youssef,,M,1,4,4.0,2.0,2,1,34037,34782,32470,29311
AssafA,Assaf,Ali,,,3,7,2.333,1.0,5,1,7070,29401,37264,29311
HamadeneS,Hamadene,Said,,,1,23,23.0,1.0,1,1,34037,17157,12053,29311
HamL,Ham,Lucy,,,1,3,3.0,1.0,1,1,34037,37202,35425,29311
HamB,Ham,Bumsub,,M,1,20,20.0,2.0,2,1,34037,18486,13496,29311
HalwaniM,Halwani,Mohamad,,M,1,5,5.0,5.0,5,1,34037,32716,30018,29311
HalvariT,Halvari,Tuomas,,M,1,6,6.0,2.0,2,1,34037,30972,27859,29311
HallerP,Haller,Philipp,,M,4,10,2.5,1.0,7,1,4454,25580,37039,29311
HallettJ,Hallett,Joseph,,M,1,2,2.0,5.0,5,1,34037,39976,38851,29311
HallgrenS,Hallgren,Sean,,,1,7,7.0,2.0,2,1,34037,29401,25985,29311
HallgrimssonH,Hallgrimsson,Haraldur,T,M,1,1,1.0,4.0,4,1,34037,43449,42956,29311
HallumL,Hallum,Luke,E,,1,4,4.0,1.0,1,1,34037,34782,32470,29311
AssentI,Assent,Ira,,,2,5,2.5,3.0,6,1,12987,32716,37039,29311
HambleyM,Hambley,M,,,1,19,19.0,12.0,12,1,34037,18989,14056,29311
HallyburtonS,Hallyburton,Spencer,,M,1,91,91.0,7.0,7,1,34037,6363,2738,29311
AssempourA,Assempour,Ahmad,,M,1,4,4.0,2.0,2,1,34037,34782,32470,29311
AssematF,Assemat,F,,,1,8,8.0,5.0,5,1,34037,27990,24309,29311
HalperL,Halper,Lina,,,1,3,3.0,4.0,4,1,34037,37202,35425,29311
