author_id,last_name,first_name,middle_name,gender,total_pubs,total_cites,avg_cites,med_coauthors,n_unique_coauthors,hindex,rank_total_pubs,rank_total_cites,rank_avg_cites,rank_hindex
MartenssonJ,Martensson,Jonas,,M,3,6,2.0,3.0,7,2,8336,33015,41700,10653
ZollhoferM,Zollhofer,Michael,,M,2,73,36.5,5.0,9,2,14983,7895,7580,10653
LawJ,Law,James,,M,2,9,4.5,6.0,10,2,14983,28355,32750,10653
AbdelfattahA,Abdelfattah,Ahmad,,M,2,15,7.5,15.5,31,2,14983,22512,25991,10653
ThomasN,Thomas,Neha,,,2,29,14.5,6.0,12,2,14983,15577,17325,10653
AdornoB,Adorno,Bruno,V,M,4,37,9.25,1.5,6,2,5320,13109,22949,10653
SongE,Song,Eva,C,,2,57,28.5,2.0,4,2,14983,9674,9898,10653
BuerhopLutzC,BuerhopLutz,Claudia,,F,2,156,78.0,5.5,11,2,14983,3893,3268,10653
MarshallH,Marshall,Helen,,M,2,15,7.5,5.0,10,2,14983,22512,25991,10653
SommerS,Sommer,Stefan,,M,3,18,6.0,2.0,12,2,8336,20518,29058,10653
BuffoniL,Buffoni,Lorenzo,,M,4,13,3.25,3.5,9,2,5320,24082,36163,10653
MarshallN,Marshall,Nicholas,F,M,3,16,5.333,2.0,5,2,8336,21823,30378,10653
MarshallP,Marshall,Philip,J,M,2,26,13.0,5.0,6,2,14983,16672,18697,10653
LaursenS,Laursen,Simon,,M,2,9,4.5,3.0,5,2,14983,28355,32750,10653
CosmoL,Cosmo,Luca,,,2,15,7.5,4.0,8,2,14983,22512,25991,10653
ThiemannR,Thiemann,Rene,,,2,21,10.5,3.5,5,2,14983,18820,21379,10653
AbdelWahabM,AbdelWahab,M,,,2,13,6.5,4.0,6,2,14983,24082,27981,10653
WasalaM,Wasala,Mateusz,,M,2,4,2.0,4.0,5,2,14983,37231,41700,10653
BuhlmannP,Buhlmann,Peter,,M,2,87,43.5,1.5,3,2,14983,6830,6331,10653
CosciaA,Coscia,Adam,,,2,7,3.5,3.5,4,2,14983,31270,35868,10653
CoryWrightR,CoryWright,Ryan,,,3,8,2.667,2.0,2,2,8336,29719,39269,10653
ThielenC,Thielen,Clemens,,M,3,9,3.0,3.0,7,2,8336,28355,37673,10653
TurpM,Turp,M,Dennis,,2,66,33.0,3.0,4,2,14983,8623,8491,10653
MarssoL,Marsso,Lina,,,5,7,1.4,1.0,6,2,3691,31270,44081,10653
LavaeiJ,Lavaei,Javad,,M,2,125,62.5,2.5,5,2,14983,4941,4313,10653
AdragnaP,Adragna,PierreAntoine,,M,2,64,32.0,2.5,3,2,14983,8831,8785,10653
MichelV,Michel,Vincent,,M,3,184,61.333,4.0,7,2,8336,3309,4384,10653
SondergaardH,Sondergaard,Harald,,M,3,16,5.333,2.0,7,2,8336,21823,30378,10653
LavauzelleJ,Lavauzelle,Julien,,M,2,14,7.0,0.5,1,2,14983,23274,26968,10653
SoneA,Sone,Akira,,M,3,97,32.333,6.0,15,2,8336,6227,8652,10653
ZiegeldorfJ,Ziegeldorf,Jan,Henrik,,2,333,166.5,4.0,7,2,14983,1750,1159,10653
SongA,Song,Andrew,H,M,4,42,10.5,4.0,24,2,5320,12012,21379,10653
WeisP,Weis,Pierre,,M,2,56,28.0,5.0,5,2,14983,9812,10075,10653
LavernheS,Lavernhe,Sylvain,,M,2,64,32.0,2.0,4,2,14983,8831,8785,10653
SongF,Song,Fengguang,,,2,21,10.5,2.5,5,2,14983,18820,21379,10653
SolopertoR,Soloperto,Raffaele,,M,2,57,28.5,3.5,4,2,14983,9674,9898,10653
ThomasO,Thomas,Olivier,,M,2,58,29.0,4.5,7,2,14983,9540,9738,10653
BucheliS,Bucheli,Samuel,,M,2,35,17.5,2.0,3,2,14983,13688,15200,10653
SohrabF,Sohrab,Fahad,,M,2,10,5.0,3.0,3,2,14983,27093,31463,10653
CraneK,Crane,Keenan,,M,2,314,157.0,1.5,3,2,14983,1870,1258,10653
ZayyaniH,Zayyani,Hadi,,,2,56,28.0,2.0,3,2,14983,9812,10075,10653
SohrabiF,Sohrabi,Farnaz,,F,2,14,7.0,2.0,4,2,14983,23274,26968,10653
SoilandReyesS,SoilandReyes,Stian,,M,2,20,10.0,5.5,11,2,14983,19329,22061,10653
AfadarY,Afadar,Yaman,,M,2,15,7.5,3.5,5,2,14983,22512,25991,10653
BruseF,Bruse,Florian,,M,5,10,2.0,2.0,6,2,3691,27093,41700,10653
SojkaP,Sojka,Petr,,,4,23,5.75,1.0,3,2,5320,17911,29938,10653
CramerR,Cramer,Ronald,,F,2,37,18.5,2.5,4,2,14983,13109,14441,10653
MarpleK,Marple,Kyle,,,2,29,14.5,2.5,4,2,14983,15577,17325,10653
CramerB,Cramer,Benjamin,,M,2,61,30.5,4.5,8,2,14983,9197,9261,10653
WeissA,Weiss,Aaron,,M,2,6,3.0,1.5,3,2,14983,33015,37673,10653
LaskarisN,Laskaris,Nikos,,M,2,26,13.0,2.0,3,2,14983,16672,18697,10653
ThorpeS,Thorpe,Simon,J,M,2,390,195.0,3.5,5,2,14983,1465,952,10653
BruttomessoR,Bruttomesso,R,,,2,25,12.5,2.5,5,2,14983,17091,19177,10653
SokolinskyL,Sokolinsky,Leonid,B,M,4,10,2.5,1.0,2,2,5320,27093,39543,10653
TropschugC,Tropschug,Carsten,,M,3,11,3.667,4.0,6,2,8336,25960,35621,10653
LassasM,Lassas,M,,,2,51,25.5,5.0,9,2,14983,10518,10978,10653
MiikkulainenR,Miikkulainen,Risto,,M,2,208,104.0,1.0,2,2,14983,2941,2271,10653
SokolovaA,Sokolova,Ana,,,7,11,1.571,2.0,10,2,2037,25960,43632,10653
TutubalinaE,Tutubalina,Elena,,F,4,49,12.25,3.0,6,2,5320,10818,19296,10653
LasseniusC,Lassenius,Casper,,M,2,136,68.0,22.0,24,2,14983,4519,3863,10653
BruzaP,Bruza,Peter,,M,3,18,6.0,4.0,9,2,8336,20518,29058,10653
CoyleJ,Coyle,James,L,M,2,21,10.5,4.5,9,2,14983,18820,21379,10653
MihelcicM,Mihelcic,Matej,,M,3,22,7.333,3.0,5,2,8336,18360,26127,10653
TroquardN,Troquard,Nicolas,,M,7,20,2.857,1.0,9,2,2037,19329,39150,10653
AsudehA,Asudeh,Abolfazl,,M,2,23,11.5,2.5,5,2,14983,17911,20200,10653
AbdallahM,Abdallah,Mohamed,,M,3,36,12.0,3.0,9,2,8336,13383,19688,10653
CoxP,Cox,Pepijn,B,M,2,27,13.5,2.0,3,2,14983,16295,18229,10653
MarottaM,Marotta,Marcelo,,M,2,32,16.0,4.0,8,2,14983,14583,16198,10653
ZollerW,Zoller,Wolfram,G,M,3,8,2.667,7.0,12,2,8336,29719,39269,10653
CrespelleC,Crespelle,Christophe,,M,2,4,2.0,2.5,3,2,14983,37231,41700,10653
BrunkJ,Brunk,Jens,,,2,13,6.5,5.0,7,2,14983,24082,27981,10653
SofronieStokkermansV,SofronieStokkermans,Viorica,,,2,18,9.0,2.5,5,2,14983,20518,23528,10653
AbdElmagidM,AbdElmagid,Mohamed,A,M,2,126,63.0,1.5,3,2,14983,4892,4268,10653
AbdalR,Abdal,Rameen,,,2,91,45.5,3.0,4,2,14983,6575,6071,10653
AbdalkareemR,Abdalkareem,Rabe,,,4,8,2.0,3.5,8,2,5320,29719,41700,10653
BorgesH,Borges,Hudson,,,2,123,61.5,1.0,1,2,14983,5018,4378,10653
ThurnerL,Thurner,Leon,,,2,287,143.5,4.5,7,2,14983,2065,1442,10653
CremonesiP,Cremonesi,Paolo,,M,2,54,27.0,2.5,4,2,14983,10089,10408,10653
MagronV,Magron,Victor,,M,2,4,2.0,3.5,7,2,14983,37231,41700,10653
LarssonV,Larsson,Viktor,,M,2,5,2.5,4.0,4,2,14983,34953,39543,10653
BorgesD,Borges,Dibio,Leandro,,2,7,3.5,6.5,7,2,14983,31270,35868,10653
SohH,Soh,Harold,,M,2,23,11.5,3.0,6,2,14983,17911,20200,10653
MagronP,Magron,Paul,,,3,16,5.333,1.0,4,2,8336,21823,30378,10653
MikkelsenC,Mikkelsen,Carl,Christian,,3,7,2.333,1.0,1,2,8336,31270,39819,10653
SohY,Soh,Yeng,Chai,,3,27,9.0,2.0,3,2,8336,16295,23528,10653
ThunbergJ,Thunberg,Johan,,M,2,39,19.5,5.5,9,2,14983,12649,13786,10653
CreignouN,Creignou,Nadia,,F,2,8,4.0,3.5,7,2,14983,29719,34296,10653
CrehangeG,Crehange,Gilles,,M,2,18,9.0,3.0,4,2,14983,20518,23528,10653
BackensM,Backens,Miriam,,F,4,11,2.75,1.5,7,2,5320,25960,39197,10653
CreedT,Creed,Torrey,A,M,2,11,5.5,5.0,8,2,14983,25960,30178,10653
CreedP,Creed,Paidi,,,2,42,21.0,3.5,5,2,14983,12012,12995,10653
MikiT,Miki,Takao,,M,3,12,4.0,1.0,2,2,8336,24958,34296,10653
SohlerC,Sohler,Christian,,M,2,34,17.0,3.5,7,2,14983,13997,15534,10653
LasenbyA,Lasenby,A,N,,2,68,34.0,2.5,3,2,14983,8388,8234,10653
MagoulesF,Magoules,Frederic,,M,2,6,3.0,1.0,1,2,14983,33015,37673,10653
MikhaylovS,Mikhaylov,Slava,J,F,2,46,23.0,2.0,4,2,14983,11305,12033,10653
BruntonB,Brunton,Bingni,W,,2,149,74.5,3.0,4,2,14983,4087,3449,10653
LawK,Law,Ka,Lung,,2,19,9.5,5.0,10,2,14983,19885,22780,10653
ZienerD,Ziener,Daniel,,M,2,16,8.0,2.0,4,2,14983,21823,25165,10653
CoxA,Cox,Anthony,J,M,2,120,60.0,3.0,5,2,14983,5134,4503,10653
LathuiliereS,Lathuiliere,Stephane,,M,2,26,13.0,3.5,7,2,14983,16672,18697,10653
MiguelA,Miguel,Antonio,,M,3,43,14.333,2.0,6,2,8336,11825,17403,10653
LatifM,Latif,MD,Nasif,,2,30,15.0,3.5,7,2,14983,15235,16937,10653
LatifiS,Latifi,Sara,,,2,44,22.0,2.5,3,2,14983,11635,12502,10653
BorgM,Borg,Markus,,M,2,16,8.0,3.5,7,2,14983,21823,25165,10653
AduGyamfiY,AduGyamfi,Yaw,,,2,137,68.5,2.5,3,2,14983,4469,3822,10653
MignotE,Mignot,Emmanuel,,M,2,144,72.0,16.0,29,2,14983,4226,3584,10653
CourtadeT,Courtade,Thomas,,M,2,37,18.5,2.5,4,2,14983,13109,14441,10653
BucchiaroneA,Bucchiarone,Antonio,,M,2,6,3.0,3.0,6,2,14983,33015,37673,10653
MarrS,Marr,Stefan,,M,2,4,2.0,4.5,9,2,14983,37231,41700,10653
CourcelleB,Courcelle,Bruno,,M,2,16,8.0,0.5,1,2,14983,21823,25165,10653
MaggiF,Maggi,Fabrizio,Maria,M,2,103,51.5,2.5,5,2,14983,5881,5303,10653
MigliorelliL,Migliorelli,Lucia,,F,2,29,14.5,3.5,5,2,14983,15577,17325,10653
CoupeP,Coupe,Pierrick,,M,3,64,21.333,2.0,7,2,8336,8831,12780,10653
ThomosN,Thomos,Nikolaos,,M,2,21,10.5,2.0,3,2,14983,18820,21379,10653
MarraG,Marra,Giuseppe,,M,4,11,2.75,3.0,7,2,5320,25960,39197,10653
ThomeE,Thome,Emmanuel,,M,2,22,11.0,2.5,5,2,14983,18360,20790,10653
BuchanJ,Buchan,Jim,,,2,36,18.0,4.5,8,2,14983,13383,14813,10653
SoljaninE,Soljanin,Emina,,F,3,18,6.0,3.0,9,2,8336,20518,29058,10653
MaggS,Magg,Sven,,,3,80,26.667,3.0,8,2,8336,7312,10545,10653
AbdarM,Abdar,Moloud,,,2,304,152.0,8.5,14,2,14983,1930,1319,10653
ThomasW,Thomas,Wolfgang,,M,3,5,1.667,2.0,5,2,8336,34953,43568,10653
SollichP,Sollich,Peter,,M,2,6,3.0,1.5,3,2,14983,33015,37673,10653
LattasA,Lattas,Alexandros,,M,2,14,7.0,5.5,7,2,14983,23274,26968,10653
LatteM,Latte,Markus,,M,3,12,4.0,2.0,5,2,8336,24958,34296,10653
MiftahutdinovZ,Miftahutdinov,Zulfat,,,2,47,23.5,4.0,5,2,14983,11144,11780,10653
ThomasP,Thomas,Peter,J,M,4,50,12.5,2.5,9,2,5320,10669,19177,10653
SolerToscanoF,SolerToscano,Fernando,,M,2,62,31.0,3.0,5,2,14983,9082,9104,10653
CoxB,Cox,Ben,,,4,165,41.25,4.5,11,2,5320,3672,6662,10653
CourvilleA,Courville,Aaron,,M,2,226,113.0,4.0,8,2,14983,2683,2043,10653
BubbaT,Bubba,Tatiana,A,M,2,54,27.0,5.5,10,2,14983,10089,10408,10653
SolarLezamaA,SolarLezama,Armando,,M,3,24,8.0,3.0,4,2,8336,17481,25165,10653
LastF,Last,Felix,,M,2,350,175.0,2.0,4,2,14983,1659,1090,10653
SolbergT,Solberg,Timothy,,M,2,52,26.0,7.5,13,2,14983,10377,10773,10653
CovielloL,Coviello,Lorenzo,,M,2,77,38.5,6.0,11,2,14983,7557,7160,10653
MarquezL,Marquez,Lluis,,M,2,36,18.0,5.0,10,2,14983,13383,14813,10653
LatahM,Latah,Majd,,,2,100,50.0,1.0,1,2,14983,6021,5484,10653
LataireJ,Lataire,John,,,2,43,21.5,2.5,5,2,14983,11825,12728,10653
CovasE,Covas,Eurico,,,2,11,5.5,0.5,1,2,14983,25960,30178,10653
CouzinI,Couzin,Iain,,,2,51,25.5,10.0,20,2,14983,10518,10978,10653
LatapieH,Latapie,Hugo,,,2,226,113.0,11.5,23,2,14983,2683,2043,10653
LatapyM,Latapy,Matthieu,,M,4,31,7.75,2.0,5,2,5320,14907,25825,10653
MihailidisA,Mihailidis,Alex,,,2,17,8.5,4.0,7,2,14983,21169,24312,10653
AbdallahY,Abdallah,Yara,,,2,36,18.0,4.0,7,2,14983,13383,14813,10653
BrzozowskiJ,Brzozowski,Janusz,,M,3,21,7.0,1.0,5,2,8336,18820,26968,10653
CoutinhoV,Coutinho,V,A,,3,29,9.667,4.0,4,2,8336,15577,22642,10653
MiguelI,Miguel,Ian,,,2,15,7.5,3.5,7,2,14983,22512,25991,10653
AstromF,Astrom,Freddie,,F,2,46,23.0,3.0,5,2,14983,11305,12033,10653
AdvaniM,Advani,Madhu,S,F,3,24,8.0,3.0,8,2,8336,17481,25165,10653
SoleimanifarM,Soleimanifar,Mehdi,,M,3,21,7.0,3.0,6,2,8336,18820,26968,10653
BrzychczyWlochM,BrzychczyWloch,Monika,,F,2,32,16.0,4.0,4,2,14983,14583,16198,10653
CoutinhoA,Coutinho,Alvaro,,M,2,13,6.5,4.5,9,2,14983,24082,27981,10653
SolemS,Solem,Susanne,,F,2,9,4.5,2.0,4,2,14983,28355,32750,10653
CoussiosC,Coussios,Constantin,C,M,2,38,19.0,3.5,4,2,14983,12859,14117,10653
ZdancewicS,Zdancewic,Steve,,M,2,29,14.5,2.5,3,2,14983,15577,17325,10653
BuadesA,Buades,Antoni,,M,3,64,21.333,2.0,6,2,8336,8831,12780,10653
SolenthalerB,Solenthaler,Barbara,,F,2,42,21.0,3.0,3,2,14983,12012,12995,10653
CousinB,Cousin,Bernard,,M,2,13,6.5,2.0,2,2,14983,24082,27981,10653
CousijnH,Cousijn,Helena,,M,2,40,20.0,4.0,4,2,14983,12442,13517,10653
StegehuisC,Stegehuis,Clara,,F,4,74,18.5,1.5,6,2,5320,7804,14441,10653
SonkaM,Sonka,Milan,,M,2,24,12.0,3.0,4,2,14983,17481,19688,10653
LawM,Law,Meng,,,2,16,8.0,3.0,4,2,14983,21823,25165,10653
SouthernJ,Southern,James,,M,2,31,15.5,2.5,5,2,14983,14907,16549,10653
TrudenC,Truden,Christian,,M,2,13,6.5,4.0,7,2,14983,24082,27981,10653
ThaiD,Thai,Duy,Hoang,,2,57,28.5,1.5,2,2,14983,9674,9898,10653
ConnieT,Connie,Tee,,,2,47,23.5,2.0,3,2,14983,11144,11780,10653
MartinelliF,Martinelli,Flavio,,M,3,49,16.333,2.0,9,2,8336,10818,15925,10653
SoutoA,Souto,Andre,,M,3,25,8.333,3.0,5,2,8336,17091,24454,10653
diBernardoM,diBernardo,Mario,,M,3,31,10.333,2.0,5,2,8336,14907,21482,10653
LecroqT,Lecroq,Thierry,,M,3,13,4.333,4.0,5,2,8336,24082,32962,10653
LecuyerA,Lecuyer,Anatole,,,2,22,11.0,4.5,9,2,14983,18360,20790,10653
ConjetiS,Conjeti,Sailesh,,,2,135,67.5,4.0,8,2,14983,4557,3906,10653
SouzaL,Souza,Luis,A,,3,34,11.333,5.0,14,2,8336,13997,20300,10653
MartinelliM,Martinelli,Massimiliano,,M,3,37,12.333,2.0,8,2,8336,13109,19270,10653
ConnorA,Connor,Andy,M,,2,30,15.0,2.0,4,2,14983,15235,16937,10653
ConinxA,Coninx,Alexandre,,M,3,12,4.0,2.0,7,2,8336,24958,34296,10653
ConiglioM,Coniglio,Marcelo,,M,2,24,12.0,1.5,3,2,14983,17481,19688,10653
BurkeM,Burke,Michael,,M,2,6,3.0,21.0,42,2,14983,33015,37673,10653
MeyerR,Meyer,Roland,,M,4,28,7.0,2.5,12,2,5320,15946,26968,10653
TezcanK,Tezcan,Kerem,C,M,2,49,24.5,7.5,15,2,14983,10818,11399,10653
TrugenbergerC,Trugenberger,Carlo,A,M,2,12,6.0,1.5,2,2,14983,24958,29058,10653
TruicaC,Truica,CiprianOctavian,,,4,8,2.0,3.0,6,2,5320,29719,41700,10653
CongY,Cong,Yirui,,F,3,103,34.333,2.0,6,2,8336,5881,8131,10653
CongW,Cong,Wenxiang,,M,2,230,115.0,7.0,12,2,14983,2640,2003,10653
SouzaT,Souza,Tarcisio,,M,2,9,4.5,3.0,6,2,14983,28355,32750,10653
CongJ,Cong,Jiaqi,,F,2,27,13.5,1.5,3,2,14983,16295,18229,10653
MartinezCamaraE,MartinezCamara,Eugenio,,M,2,39,19.5,6.0,9,2,14983,12649,13786,10653
MeyerN,Meyer,Nils,,,4,9,2.25,5.0,16,2,5320,28355,39901,10653
SouzaM,Souza,Marcos,R,M,5,30,6.0,4.0,15,2,3691,15235,29058,10653
MeyerhenkeH,Meyerhenke,Henning,,M,2,91,45.5,2.0,4,2,14983,6575,6071,10653
MartinelN,Martinel,Niki,,,3,31,10.333,2.0,6,2,8336,14907,21482,10653
SoussenC,Soussen,Charles,,M,2,35,17.5,3.5,7,2,14983,13688,15200,10653
ThakurA,Thakur,Anshul,,M,2,63,31.5,2.0,4,2,14983,8963,8942,10653
ThakorN,Thakor,Nitish,V,M,3,156,52.0,4.0,12,2,8336,3893,5250,10653
BurghardtT,Burghardt,Tilo,,,2,56,28.0,11.0,22,2,14983,9812,10075,10653
ThakolkaranP,Thakolkaran,Prakash,,M,2,7,3.5,5.5,6,2,14983,31270,35868,10653
MezzadriF,Mezzadri,Francesco,,M,2,8,4.0,3.0,3,2,14983,29719,34296,10653
ThakkarH,Thakkar,Harsh,,F,2,33,16.5,2.0,4,2,14983,14281,15859,10653
SoulezF,Soulez,Ferreol,,,2,40,20.0,6.0,12,2,14983,12442,13517,10653
MaciejewiczP,Maciejewicz,Piotr,,M,2,14,7.0,2.0,2,2,14983,23274,26968,10653
MezicI,Mezic,Igor,,,2,5,2.5,3.0,6,2,14983,34953,39543,10653
MaciasGuarasaJ,MaciasGuarasa,Javier,,M,2,38,19.0,4.5,8,2,14983,12859,14117,10653
WeinzaepfelP,Weinzaepfel,Philippe,,M,2,92,46.0,4.5,9,2,14983,6506,5991,10653
ConstantinidesG,Constantinides,George,A,M,4,8,2.0,2.0,4,2,5320,29719,41700,10653
MezarisV,Mezaris,Vasileios,,M,3,32,10.667,2.0,5,2,8336,14583,21277,10653
LebrunGrandieD,LebrunGrandie,D,,,2,11,5.5,13.0,25,2,14983,25960,30178,10653
WeinsteinA,Weinstein,Amit,,,2,6,3.0,1.0,2,2,14983,33015,37673,10653
ArrigoniF,Arrigoni,Federica,,F,2,63,31.5,2.5,3,2,14983,8963,8942,10653
LechevallierY,Lechevallier,Yves,,,2,26,13.0,3.0,5,2,14983,16672,18697,10653
ThakarA,Thakar,Ani,R,,2,37,18.5,5.5,9,2,14983,13109,14441,10653
TurkM,Turk,Matthew,J,M,2,9,4.5,10.5,21,2,14983,28355,32750,10653
BurgosN,Burgos,Ninon,,,2,187,93.5,8.0,13,2,14983,3256,2596,10653
ThakallapelliA,Thakallapelli,Abilash,,,2,28,14.0,2.0,3,2,14983,15946,17770,10653
MaciasF,Macias,Fernando,,M,2,13,6.5,3.0,4,2,14983,24082,27981,10653
SousaJ,Sousa,Joao,,,2,60,30.0,3.0,6,2,14983,9312,9417,10653
SousaL,Sousa,Lurdes,,,2,12,6.0,2.5,4,2,14983,24958,29058,10653
ConradtJ,Conradt,Jorg,,,2,301,150.5,9.0,18,2,14983,1947,1329,10653
MaciaFernandezG,MaciaFernandez,Gabriel,,M,2,20,10.0,3.0,6,2,14983,19329,22061,10653
SousaR,Sousa,Rodrigo,S,M,2,8,4.0,3.5,5,2,14983,29719,34296,10653
SovranoF,Sovrano,Francesco,,M,5,9,1.8,2.0,5,2,3691,28355,43471,10653
LedererJ,Lederer,Johannes,,M,2,19,9.5,4.5,9,2,14983,19885,22780,10653
MeyerH,Meyer,Hanna,,M,2,183,91.5,2.0,4,2,14983,3331,2668,10653
SoydanerD,Soydaner,Derya,,F,3,40,13.333,0.0,2,2,8336,12442,18310,10653
MacedoD,Macedo,David,,M,3,31,10.333,3.0,7,2,8336,14907,21482,10653
LeeU,Lee,Ungki,,M,3,6,2.0,2.0,7,2,8336,33015,41700,10653
TessinariR,Tessinari,Rodrigo,Stange,M,3,27,9.0,12.0,23,2,8336,16295,23528,10653
WassellI,Wassell,Ian,J,,3,104,34.667,2.0,5,2,8336,5817,8072,10653
ZiaM,Zia,Muhammad,,M,2,53,26.5,2.0,4,2,14983,10235,10575,10653
BurwinkelH,Burwinkel,Hendrik,,M,3,8,2.667,6.0,13,2,8336,29719,39269,10653
AssefaB,Assefa,Beakal,Gizachew,,2,58,29.0,1.0,1,2,14983,9540,9738,10653
MetzgerA,Metzger,Andreas,,M,2,5,2.5,3.0,5,2,14983,34953,39543,10653
SpasojevicP,Spasojevic,Predrag,,M,2,346,173.0,2.5,5,2,14983,1677,1111,10653
MetzerG,Metzer,Gal,,,2,65,32.5,4.0,5,2,14983,8718,8627,10653
ColvinR,Colvin,Robert,J,M,3,26,8.667,2.0,5,2,8336,16672,24158,10653
LeeningsR,Leenings,Ramona,,M,2,30,15.0,15.5,25,2,14983,15235,16937,10653
MettesP,Mettes,Pascal,,M,2,14,7.0,2.5,4,2,14983,23274,26968,10653
TesiP,Tesi,Pietro,,M,6,11,1.833,2.0,5,2,2705,25960,43459,10653
BusardS,Busard,Simon,,M,3,16,5.333,1.0,4,2,8336,21823,30378,10653
ColomerA,Colomer,Adrian,,M,2,18,9.0,3.0,4,2,14983,20518,23528,10653
LefebvreA,Lefebvre,Arnaud,,M,3,13,4.333,4.0,5,2,8336,24082,32962,10653
MetskerO,Metsker,Oleg,G,,2,57,28.5,5.0,8,2,14983,9674,9898,10653
MacabiauC,Macabiau,Christophe,,M,2,41,20.5,3.0,3,2,14983,12222,13257,10653
LefeverE,Lefever,Els,,,2,121,60.5,8.0,8,2,14983,5094,4465,10653
ColomboC,Colombo,Camilla,,F,8,18,2.25,2.0,10,2,1561,20518,39901,10653
LefevreL,Lefevre,Laurent,,M,2,57,28.5,2.0,4,2,14983,9674,9898,10653
ColombinoM,Colombino,Marcello,,F,2,111,55.5,2.5,5,2,14983,5457,4883,10653
SpehrC,Spehr,Carsten,,M,4,9,2.25,2.0,5,2,5320,28355,39901,10653
ColmanA,Colman,Alan,,,2,54,27.0,5.0,9,2,14983,10089,10408,10653
LefevreS,Lefevre,Sebastien,,M,4,266,66.5,2.5,11,2,5320,2270,4012,10653
LefkimmiatisS,Lefkimmiatis,Stamatios,,M,2,159,79.5,1.5,3,2,14983,3811,3200,10653
BurtG,Burt,Graeme,M,M,2,9,4.5,19.5,26,2,14983,28355,32750,10653
SouibguiM,Souibgui,Mohamed,Ali,M,2,21,10.5,2.0,3,2,14983,18820,21379,10653
BacaninN,Bacanin,Nebojsa,,M,4,7,1.75,7.0,23,2,5320,31270,43498,10653
MartinezJ,Martinez,Jose,Ignacio,,4,98,24.5,3.5,12,2,5320,6166,11399,10653
BoldoS,Boldo,Sylvie,,F,2,56,28.0,5.0,5,2,14983,9812,10075,10653
BurmanE,Burman,Erik,,,6,7,1.167,2.0,11,2,2705,31270,44217,10653
ArrudaE,Arruda,Ermano,,,2,38,19.0,3.0,5,2,14983,12859,14117,10653
BlanqueroR,Blanquero,Rafael,,M,2,27,13.5,3.0,3,2,14983,16295,18229,10653
MartinezE,Martinez,Enrique,,M,4,41,10.25,3.0,13,2,5320,12222,21523,10653
BaccourE,Baccour,Emna,,,4,12,3.0,5.0,10,2,5320,24958,37673,10653
MartinezF,Martinez,Francisco,Ardevol,M,2,9,4.5,3.5,7,2,14983,28355,32750,10653
BaccoM,Bacco,Manlio,,,2,21,10.5,5.5,11,2,14983,18820,21379,10653
ConanV,Conan,Vania,,F,2,75,37.5,4.0,6,2,14983,7724,7347,10653
BacciniA,Baccini,Alberto,,M,2,52,26.0,3.0,6,2,14983,10377,10773,10653
MeuschkeN,Meuschke,Norman,,M,3,10,3.333,4.0,9,2,8336,27093,36098,10653
MartinezFernandezS,MartinezFernandez,Silverio,,,3,29,9.667,7.0,14,2,8336,15577,22642,10653
ComteC,Comte,Celine,,F,4,31,7.75,1.0,2,2,5320,14907,25825,10653
LeeE,Lee,Eunsang,,M,6,28,4.667,2.0,25,2,2705,15946,32542,10653
SpaenlehauerP,Spaenlehauer,PierreJean,,,2,39,19.5,2.0,4,2,14983,12649,13786,10653
BacciM,Bacci,Michael,,M,2,13,6.5,6.5,10,2,14983,24082,27981,10653
CompagnoniM,Compagnoni,Marco,,M,3,60,20.0,4.0,8,2,8336,9312,13517,10653
SpagnoliniU,Spagnolini,Umberto,,M,4,23,5.75,4.0,14,2,5320,17911,29938,10653
ComonP,Comon,Pierre,,M,2,102,51.0,1.5,3,2,14983,5928,5363,10653
TetkoI,Tetko,Igor,V,,2,160,80.0,2.5,3,2,14983,3791,3182,10653
ComminielloD,Comminiello,Danilo,,M,5,206,41.2,3.0,8,2,3691,2975,6667,10653
CominettiR,Cominetti,Roberto,,M,3,14,4.667,2.0,5,2,8336,23274,32542,10653
CominC,Comin,Cesar,H,M,3,156,52.0,6.0,11,2,8336,3893,5250,10653
BaccarelliE,Baccarelli,Enzo,,,2,52,26.0,2.5,4,2,14983,10377,10773,10653
MartinezGonzalezP,MartinezGonzalez,Pablo,,M,2,50,25.0,5.5,6,2,14983,10669,11195,10653
BursteddeC,Burstedde,Carsten,,M,2,58,29.0,2.0,4,2,14983,9540,9738,10653
SpanhelJ,Spanhel,Jakub,,M,2,86,43.0,4.0,6,2,14983,6883,6400,10653
ComellasF,Comellas,Francesc,,M,2,38,19.0,3.0,6,2,14983,12859,14117,10653
AutiliM,Autili,Marco,,M,2,20,10.0,2.0,3,2,14983,19329,22061,10653
ThakurN,Thakur,Nirmalya,,,2,73,36.5,1.0,1,2,14983,7895,7580,10653
LeanzaA,Leanza,Antonio,,M,3,20,6.667,2.0,4,2,8336,19329,27817,10653
MaddilaC,Maddila,Chandra,,F,3,21,7.0,5.0,12,2,8336,18820,26968,10653
MaddikuntaP,Maddikunta,Praveen,Kumar,M,2,103,51.5,5.0,9,2,14983,5881,5303,10653
BachmannB,Bachmann,Bernhard,,M,2,8,4.0,2.5,5,2,14983,29719,34296,10653
BulychevP,Bulychev,Peter,,M,2,90,45.0,5.0,6,2,14983,6643,6131,10653
TheisJ,Theis,Julian,,M,4,17,4.25,1.5,7,2,5320,21169,33022,10653
